giftId,nodeGiftListDefault,nodeGiftListJaJp,nodeGiftListRoomScoped,nodeEvent,pythonGiftListDefault,pythonGiftListJaJp,pythonEvent,csharpEvent,directApiDefault,directApiJaJp,diamondCount,isJapanese,diff,giftListVsEventDiff,inRegularCatalog,seenOnlyViaLiveOrRoomScoped
5269,TikTok,TikTok,TikTok,,TikTok,TikTok,,,TikTok,TikTok,1,false,false,false,true,false
5338,Unicorn Fantasy,ユニコーン ファンタジー,,,Unicorn Fantasy,ユニコーン ファンタジー,,,Unicorn Fantasy,ユニコーン ファンタジー,5000,true,false,false,true,false
5487,Finger Heart,フィンガーハート,Finger Heart,,Finger Heart,フィンガーハート,,,Finger Heart,フィンガーハート,5,true,false,false,true,false
5509,Sunglasses,サングラス,Sunglasses,,Sunglasses,サングラス,,,Sunglasses,サングラス,199,true,false,false,true,false
5566,Mishka Bear,ミシカ ベア,Mishka Bear,,Mishka Bear,ミシカ ベア,,,Mishka Bear,ミシカ ベア,100,true,false,false,true,false
5582,Mishka Bear,ミシカ ベア,Mishka Bear,,Mishka Bear,ミシカ ベア,,,Mishka Bear,ミシカ ベア,100,true,false,false,true,false
5585,Confetti,クラッカー,Confetti,,Confetti,クラッカー,,,Confetti,クラッカー,100,true,false,false,true,false
5586,Hearts,ハート,Hearts,,Hearts,ハート,,,Hearts,ハート,199,true,false,false,true,false
5648,Duit Raya,ラヤグリーンパケット,Duit Raya,,Duit Raya,ラヤグリーンパケット,,,Duit Raya,ラヤグリーンパケット,5,true,false,false,true,false
5655,Rose,バラ,Rose,,Rose,バラ,,,Rose,バラ,1,true,false,false,true,false
5658,Perfume,香水,Perfume,,Perfume,香水,,,Perfume,香水,20,true,false,false,true,false
5659,Paper Crane,折り鶴,Paper Crane,,Paper Crane,折り鶴,,,Paper Crane,折り鶴,99,true,false,false,true,false
5660,Hand Heart,ハートポーズ,Hand Heart,,Hand Heart,ハートポーズ,,,Hand Heart,ハートポーズ,100,true,false,false,true,false
5680,Disco ball,ミラーボール,Disco ball,,Disco ball,ミラーボール,,,Disco ball,ミラーボール,1000,true,false,false,true,false
5731,Coral,サンゴ,Coral,,Coral,サンゴ,,,Coral,サンゴ,499,true,false,false,true,false
5745,Cat Paws,猫の足,Cat Paws,,Cat Paws,猫の足,,,Cat Paws,猫の足,1,true,false,false,true,false
5765,Motorcycle,オートバイ,Motorcycle,,Motorcycle,オートバイ,,,Motorcycle,オートバイ,2988,true,false,false,true,false
5767,Private Jet,プライベートジェット,Private Jet,,Private Jet,プライベートジェット,,,Private Jet,プライベートジェット,4888,true,false,false,true,false
5780,Bouquet Flower,花束,,,Bouquet Flower,花束,,,Bouquet Flower,花束,30,true,false,false,true,false
5827,Ice Cream Cone,ソフトクリーム,Ice Cream Cone,,Ice Cream Cone,ソフトクリーム,,,Ice Cream Cone,ソフトクリーム,1,true,false,false,true,false
5879,Doughnut,ドーナッツ,Doughnut,,Doughnut,ドーナッツ,,,Doughnut,ドーナッツ,30,true,false,false,true,false
5897,Swan,白鳥,Swan,,Swan,白鳥,,,Swan,白鳥,699,true,false,false,true,false
5978,Train,列車,Train,,Train,列車,,,Train,列車,899,true,false,false,true,false
6007,Boxing Gloves,進撃グローブ,Boxing Gloves,,Boxing Gloves,進撃グローブ,,,Boxing Gloves,進撃グローブ,299,true,false,false,true,false
6064,GG,GG,GG,,GG,GG,,,GG,GG,1,false,false,false,true,false
6089,Sports Car,スポーツカー,Sports Car,,Sports Car,スポーツカー,,,Sports Car,スポーツカー,7000,true,false,false,true,false
6090,Fireworks,花火,Fireworks,,Fireworks,花火,,,Fireworks,花火,1088,true,false,false,true,false
6093,Football,サッカー,Football,,Football,サッカー,,,Football,サッカー,1,true,false,false,true,false
6097,Little Crown,小さな王冠,Little Crown,,Little Crown,小さな王冠,,,Little Crown,小さな王冠,99,true,false,false,true,false
6104,Cap,キャップ,Cap,,Cap,キャップ,,,Cap,キャップ,99,true,false,false,true,false
6149,Interstellar,星から星へ,Interstellar,,Interstellar,星から星へ,,,Interstellar,星から星へ,10000,true,false,false,true,false
6203,Sunset Speedway,夕暮れを背に,Sunset Speedway,,Sunset Speedway,夕暮れを背に,,,Sunset Speedway,夕暮れを背に,10000,true,false,false,true,false
6233,Travel with You,travel with me,Travel with You,,Travel with You,travel with me,,,Travel with You,travel with me,999,false,false,false,true,false
6246,Thumbs Up,グッド,Thumbs Up,,Thumbs Up,グッド,,,Thumbs Up,グッド,1,true,false,false,true,false
6247,Heart,ハート,Heart,,Heart,ハート,,,Heart,ハート,1,true,false,false,true,false
6267,Corgi,コーギー,Corgi,,Corgi,コーギー,,,Corgi,コーギー,299,true,false,false,true,false
6369,Lion,ライオン,Lion,,Lion,ライオン,,,Lion,ライオン,29999,true,false,false,true,false
6427,Hat and Mustache,帽子と口ひげ,Hat and Mustache,,Hat and Mustache,帽子と口ひげ,,,Hat and Mustache,帽子と口ひげ,99,true,false,false,true,false
6437,Garland Headpiece,花冠,Garland Headpiece,,Garland Headpiece,花冠,,,Garland Headpiece,花冠,199,true,false,false,true,false
6544,Ice Lolly,アイスバー,Ice Lolly,,Ice Lolly,アイスバー,,,Ice Lolly,アイスバー,10,true,false,false,true,false
6563,Meteor Shower,流星群,Meteor Shower,,Meteor Shower,流星群,,,Meteor Shower,流星群,3000,true,false,false,true,false
6646,Leon the Kitten,子猫のレオン,Leon the Kitten,,Leon the Kitten,子猫のレオン,,,Leon the Kitten,子猫のレオン,4888,true,false,false,true,false
6671,Love You,愛してる,Love You,,Love You,愛してる,,,Love You,愛してる,199,true,false,false,true,false
6713,Cheer For You,あなたに送る歓声,Cheer For You,,Cheer For You,あなたに送る歓声,,,Cheer For You,あなたに送る歓声,199,true,false,false,true,false
6751,TikTok Shuttle,TikTokシャトル,TikTok Shuttle,,TikTok Shuttle,TikTokシャトル,,,TikTok Shuttle,TikTokシャトル,20000,true,false,false,true,false
6784,Cake Slice,ケーキ一切れ,Cake Slice,,Cake Slice,ケーキ一切れ,,,Cake Slice,ケーキ一切れ,1,true,false,false,true,false
6788,Glow Stick,ペンライト,Glow Stick,,Glow Stick,ペンライト,,,Glow Stick,ペンライト,1,true,false,false,true,false
6789,Star of Red Carpet,レッドカーペットのスター,Star of Red Carpet,,Star of Red Carpet,レッドカーペットのスター,,,Star of Red Carpet,レッドカーペットのスター,1999,true,false,false,true,false
6790,Celebration Time,お祝いの時間,Celebration Time,,Celebration Time,お祝いの時間,,,Celebration Time,お祝いの時間,6999,true,false,false,true,false
6820,Whale Diving,クジラのダイビング,Whale Diving,,Whale Diving,クジラのダイビング,,,Whale Diving,クジラのダイビング,2150,true,false,false,true,false
6833,Castle Fantasy,幻のキャッスル,Castle Fantasy,,Castle Fantasy,幻のキャッスル,,,Castle Fantasy,幻のキャッスル,20000,true,false,false,true,false
6862,Cooper Flies Home,クーパー、飛んで帰る,Cooper Flies Home,,Cooper Flies Home,クーパー、飛んで帰る,,,Cooper Flies Home,クーパー、飛んで帰る,1999,true,false,false,true,false
6890,Love you,愛してる,Love you,,Love you,愛してる,,,Love you,愛してる,1,true,false,false,true,false
6905,LIVE On Air,ライブなう,LIVE On Air,,LIVE On Air,ライブなう,,,LIVE On Air,ライブなう,99,true,false,false,true,false
7121,Marvelous Confetti,豪華なクラッカー,Marvelous Confetti,,Marvelous Confetti,豪華なクラッカー,,,Marvelous Confetti,豪華なクラッカー,100,true,false,false,true,false
7122,Gem Gun,宝石銃,Gem Gun,,Gem Gun,宝石銃,,,Gem Gun,宝石銃,500,true,false,false,true,false
7123,Shiny Air Balloon,ゆめ気球,Shiny Air Balloon,,Shiny Air Balloon,ゆめ気球,,,Shiny Air Balloon,ゆめ気球,1000,true,false,false,true,false
7124,Signature Jet,サイン付きジェット機,Signature Jet,,Signature Jet,サイン付きジェット機,,,Signature Jet,サイン付きジェット機,4888,true,false,false,true,false
7125,Premium Shuttle,プレミアムロケット,Premium Shuttle,,Premium Shuttle,プレミアムロケット,,,Premium Shuttle,プレミアムロケット,20000,true,false,false,true,false
7153,Old Famous Car,レトロドライブ,Old Famous Car,,Old Famous Car,レトロドライブ,,,Old Famous Car,レトロドライブ,2999,true,false,false,true,false
7168,Money Gun,マネーガン,Money Gun,,Money Gun,マネーガン,,,Money Gun,マネーガン,500,true,false,false,true,false
7237,Unicorn Fantasy,幻のユニコーン,Unicorn Fantasy,,Unicorn Fantasy,幻のユニコーン,,,Unicorn Fantasy,幻のユニコーン,5000,true,false,false,true,false
7312,TikTok Universe+,TikTok Universe+,TikTok Universe+,,TikTok Universe+,TikTok Universe+,,,TikTok Universe+,TikTok Universe+,34999,false,false,false,true,false
7319,Phoenix,フェニックス,Phoenix,,Phoenix,フェニックス,,,Phoenix,フェニックス,25999,true,false,false,true,false
7400,Adam’s Dream,アダムの夢,Adam’s Dream,,Adam’s Dream,アダムの夢,,,Adam’s Dream,アダムの夢,25999,true,false,false,true,false
7467,Chasing the Dream,夢を追いかける,Chasing the Dream,,Chasing the Dream,夢を追いかける,,,Chasing the Dream,夢を追いかける,1500,true,false,false,true,false
7529,Mystery Firework,不思議な花火,Mystery Firework,,Mystery Firework,不思議な花火,,,Mystery Firework,不思議な花火,1999,true,false,false,true,false
7610,Dragon Flame,ドラゴンの炎,Dragon Flame,,Dragon Flame,ドラゴンの炎,,,Dragon Flame,ドラゴンの炎,26999,true,false,false,true,false
7764,Star Throne,スターの玉座,Star Throne,,Star Throne,スターの玉座,,,Star Throne,スターの玉座,7999,true,false,false,true,false
7823,Leon and Lion,レオンとライオン,Leon and Lion,,Leon and Lion,レオンとライオン,,,Leon and Lion,レオンとライオン,34000,true,false,false,true,false
7897,Baseball,野球,Baseball,,Baseball,野球,,,Baseball,野球,1,true,false,false,true,false
7931,Singing Mic,歌用マイク,Singing Mic,,Singing Mic,歌用マイク,,,Singing Mic,歌用マイク,399,true,false,false,true,false
7934,Heart Me,ハートミー,Heart Me,Heart Me,Heart Me,ハートミー,Heart Me,,Heart Me,ハートミー,1,true,false,false,true,false
8130,Like-Pop,ハートのバブルガン,Like-Pop,,Like-Pop,ハートのバブルガン,,,Like-Pop,ハートのバブルガン,99,true,false,false,true,false
8150,Cuddle with Me,ぎゅっとハグ,Cuddle with Me,,Cuddle with Me,ぎゅっとハグ,,,Cuddle with Me,ぎゅっとハグ,500,true,false,false,true,false
8243,Cheer You Up,元気出して,Cheer You Up,,Cheer You Up,元気出して,,,Cheer You Up,元気出して,9,true,false,false,true,false
8244,Hands Up,いいね！,Hands Up,,Hands Up,いいね！,,,Hands Up,いいね！,499,true,false,false,true,false
8245,Here We Go,行くぞ,Here We Go,,Here We Go,行くぞ,,,Here We Go,行くぞ,1799,true,false,false,true,false
8247,Happy Party,ハッピーパーティー,Happy Party,,Happy Party,ハッピーパーティー,,,Happy Party,ハッピーパーティー,6999,true,false,false,true,false
8248,Fly Love,飛ぶ愛,Fly Love,,Fly Love,飛ぶ愛,,,Fly Love,飛ぶ愛,19999,true,false,false,true,false
8277,Love Drop,愛をお届け,Love Drop,,Love Drop,愛をお届け,,,Love Drop,愛をお届け,1800,true,false,false,true,false
8343,Hand Heart,ハンドハート,Hand Heart,,Hand Heart,ハンドハート,,,Hand Heart,ハンドハート,100,true,false,false,true,false
8419,Red Lightning,赤い稲光,Red Lightning,,Red Lightning,赤い稲光,,,Red Lightning,赤い稲光,12000,true,false,false,true,false
8420,Star Throne,スターの玉座,Star Throne,,Star Throne,スターの玉座,,,Star Throne,スターの玉座,7999,true,false,false,true,false
8469,Wolf,オオカミ,Wolf,,Wolf,オオカミ,,,Wolf,オオカミ,5500,true,false,false,true,false
8503,Falcon,ハヤブサ,Falcon,,Falcon,ハヤブサ,,,Falcon,ハヤブサ,10999,true,false,false,true,false
8582,TikTok Stars,TikTok Stars,TikTok Stars,,TikTok Stars,TikTok Stars,,,TikTok Stars,TikTok Stars,39999,false,false,false,true,false
8603,Leopard,ヒョウ,Leopard,,Leopard,ヒョウ,,,Leopard,ヒョウ,15000,true,false,false,true,false
8624,Zeus,ゼウス,Zeus,,Zeus,ゼウス,,,Zeus,ゼウス,34000,true,false,false,true,false
8651,Thunder Falcon,サンダーバード,Thunder Falcon,,Thunder Falcon,サンダーバード,,,Thunder Falcon,サンダーバード,39999,true,false,false,true,false
8655,Cute Cat,ニャオ,Cute Cat,,Cute Cat,ニャオ,,,Cute Cat,ニャオ,5,true,false,false,true,false
8835,Summer Fuji Mountain,富士花火,Summer Fuji Mountain,,Summer Fuji Mountain,富士花火,,,Summer Fuji Mountain,富士花火,7999,true,false,false,true,false
8889,Pink Dream,ピンクドリーム,Pink Dream,,Pink Dream,ピンクドリーム,,,Pink Dream,ピンクドリーム,2988,true,false,false,true,false
8912,Rosa Nebula,ローザの星雲,Rosa Nebula,,Rosa Nebula,ローザの星雲,,,Rosa Nebula,ローザの星雲,15000,true,false,false,true,false
8913,Rosa,ローザ,Rosa,,Rosa,ローザ,,,Rosa,ローザ,10,true,false,false,true,false
8914,Forever Rosa,永遠のローザ,Forever Rosa,,Forever Rosa,永遠のローザ,,,Forever Rosa,永遠のローザ,399,true,false,false,true,false
8916,Leon and Lili,レオンとリリー,Leon and Lili,,Leon and Lili,レオンとリリー,,,Leon and Lili,レオンとリリー,9699,true,false,false,true,false
9072,TikTok Universe,TikTok Universe,TikTok Universe,,TikTok Universe,TikTok Universe,,,TikTok Universe,TikTok Universe,44999,false,false,false,true,false
9092,Fire Phoenix,ファイアフェニックス,Fire Phoenix,,Fire Phoenix,ファイアフェニックス,,,Fire Phoenix,ファイアフェニックス,41999,true,false,false,true,false
9101,TikTok Universe,TikTok Universe,TikTok Universe,,TikTok Universe,TikTok Universe,,,TikTok Universe,TikTok Universe,44999,false,false,false,true,false
9138,Trending Figure,スポットライト,Trending Figure,,Trending Figure,スポットライト,,,Trending Figure,スポットライト,999,true,false,false,true,false
9139,Team Bracelet,チームブレスレット,Team Bracelet,,Team Bracelet,チームブレスレット,,,Team Bracelet,チームブレスレット,2,true,false,false,true,false
9355,So Cute,かわいい,So Cute,,So Cute,かわいい,,,So Cute,かわいい,1,true,false,false,true,false
9427,Pegasus,ホワイトペガサス,Pegasus,,Pegasus,ホワイトペガサス,,,Pegasus,ホワイトペガサス,42999,true,false,false,true,false
9465,Fruit Friends,フルーツの友達,Fruit Friends,,Fruit Friends,フルーツの友達,,,Fruit Friends,フルーツの友達,299,true,false,false,true,false
9466,Amusement Park,遊園地,Amusement Park,,Amusement Park,遊園地,,,Amusement Park,遊園地,17000,true,false,false,true,false
9467,Lili the Leopard,ヒョウのリリー,Lili the Leopard,,Lili the Leopard,ヒョウのリリー,,,Lili the Leopard,ヒョウのリリー,6599,true,false,false,true,false
9468,Rhythmic Bear,リズミカルなクマ,Rhythmic Bear,,Rhythmic Bear,リズミカルなクマ,,,Rhythmic Bear,リズミカルなクマ,2999,true,false,false,true,false
9498,Blooming Ribbons,金の紙吹雪,Blooming Ribbons,,Blooming Ribbons,金の紙吹雪,,,Blooming Ribbons,金の紙吹雪,1000,true,false,false,true,false
9500,Flying Jets,空飛ぶジェット機,Flying Jets,,Flying Jets,空飛ぶジェット機,,,Flying Jets,空飛ぶジェット機,5000,true,false,false,true,false
9532,Shine Bright,シャインブライト,Shine Bright,,Shine Bright,シャインブライト,,,Shine Bright,シャインブライト,4088,true,false,false,true,false
9608,White Wolf,ホワイトウルフ,White Wolf,,White Wolf,ホワイトウルフ,,,White Wolf,ホワイトウルフ,12000,true,false,false,true,false
9717,Lucky Airdrop Box,空中投下ラッキーボックス,Lucky Airdrop Box,,Lucky Airdrop Box,空中投下ラッキーボックス,,,Lucky Airdrop Box,空中投下ラッキーボックス,999,true,false,false,true,false
9824,Lover’s Lock,恋人のロック,Lover’s Lock,,Lover’s Lock,恋人のロック,,,Lover’s Lock,恋人のロック,1500,true,false,false,true,false
9825,Magic Rhythm,魔法のリズム,Magic Rhythm,,Magic Rhythm,魔法のリズム,,,Magic Rhythm,魔法のリズム,399,true,false,false,true,false
9909,Greeting Card,メッセージカード,Greeting Card,,Greeting Card,メッセージカード,,,Greeting Card,メッセージカード,1500,true,false,false,true,false
9947,Friendship Necklace,友情ネックレス,Friendship Necklace,,Friendship Necklace,友情ネックレス,,,Friendship Necklace,友情ネックレス,10,true,false,false,true,false
9948,You’re Amazing,すばらしい！,You’re Amazing,,You’re Amazing,すばらしい！,,,You’re Amazing,すばらしい！,500,true,false,false,true,false
10022,Gyeongbokgung,景福宮,Gyeongbokgung,,Gyeongbokgung,景福宮,,,Gyeongbokgung,景福宮,20000,true,false,false,true,false
10065,Gorilla,ゴリラ,Gorilla,,Gorilla,ゴリラ,,,Gorilla,ゴリラ,30000,true,false,false,true,false
10165,Diamond Flight,空飛ぶダイヤモンド,Diamond Flight,,Diamond Flight,空飛ぶダイヤモンド,,,Diamond Flight,空飛ぶダイヤモンド,18000,true,false,false,true,false
10423,Club Music,クラブミュージック,Club Music,,Club Music,クラブミュージック,,,Club Music,クラブミュージック,2000,true,false,false,true,false
10517,Desert Wolf,砂漠のオオカミ,,,Desert Wolf,砂漠のオオカミ,,,Desert Wolf,砂漠のオオカミ,5500,true,false,false,true,false
10547,Pinch Face,顔をつねる,Pinch Face,,Pinch Face,顔をつねる,,,Pinch Face,顔をつねる,249,true,false,false,true,false
10588,Diamond Gun,ダイヤモンドの銃,Diamond Gun,,Diamond Gun,ダイヤモンドの銃,,,Diamond Gun,ダイヤモンドの銃,5000,true,false,false,true,false
10667,VR Goggles,タイムゴーグル,VR Goggles,,VR Goggles,タイムゴーグル,,,VR Goggles,タイムゴーグル,500,true,false,false,true,false
10668,Future Encounter,未来との遭遇,Future Encounter,,Future Encounter,未来との遭遇,,,Future Encounter,未来との遭遇,1500,true,false,false,true,false
10669,Future City,未来からの抱擁,Future City,,Future City,未来からの抱擁,,,Future City,未来からの抱擁,6000,true,false,false,true,false
10670,Future Journey,未来への旅,Future Journey,,Future Journey,未来への旅,,,Future Journey,未来への旅,15000,true,false,false,true,false
10672,Sam in New City,サムと未来都市,Sam in New City,,Sam in New City,サムと未来都市,,,Sam in New City,サムと未来都市,6000,true,false,false,true,false
10716,Blow a kiss,投げキス,Blow a kiss,,Blow a kiss,投げキス,,,Blow a kiss,投げキス,1,true,false,false,true,false
10994,Bouquet,ブーケ,,,Bouquet,ブーケ,,,Bouquet,ブーケ,100,true,false,false,true,false
11046,Galaxy,銀河,Galaxy,,Galaxy,銀河,,,Galaxy,銀河,1000,true,false,false,true,false
11177,Coffee Magic,コーヒーマジック,Coffee Magic,,Coffee Magic,コーヒーマジック,,,Coffee Magic,コーヒーマジック,199,true,false,false,true,false
11178,Relaxed Goose,リラックスグース,Relaxed Goose,,Relaxed Goose,リラックスグース,,,Relaxed Goose,リラックスグース,399,true,false,false,true,false
11179,Naughty Chicken,いたずら好きな鶏,Naughty Chicken,,Naughty Chicken,いたずら好きな鶏,,,Naughty Chicken,いたずら好きな鶏,299,true,false,false,true,false
11180,Love Painting,ラブペインティング,Love Painting,,Love Painting,ラブペインティング,,,Love Painting,ラブペインティング,99,true,false,false,true,false
11181,Tom's Hug,トムのハグ,Tom's Hug,,Tom's Hug,トムのハグ,,,Tom's Hug,トムのハグ,399,true,false,false,true,false
11183,Play for You,あなたに演奏,Play for You,,Play for You,あなたに演奏,,,Play for You,あなたに演奏,299,true,false,false,true,false
11491,,,Giraffe,,,,,,,,1000,false,false,false,false,true
11583,DJ Glasses,DJメガネ,DJ Glasses,,DJ Glasses,DJメガネ,,,DJ Glasses,DJメガネ,500,true,false,false,true,false
11584,Under Control,すべてOK,Under Control,,Under Control,すべてOK,,,Under Control,すべてOK,1500,true,false,false,true,false
11585,Work Hard Play Harder,たくさん働いてたくさん遊ぶ,Work Hard Play Harder,,Work Hard Play Harder,たくさん働いてたくさん遊ぶ,,,Work Hard Play Harder,たくさん働いてたくさん遊ぶ,6000,true,false,false,true,false
11586,Party On&On,パーティーは続く,Party On&On,,Party On&On,パーティーは続く,,,Party On&On,パーティーは続く,15000,true,false,false,true,false
11808,Rock Star,ロックスター,Rock Star,,Rock Star,ロックスター,,,Rock Star,ロックスター,299,true,false,false,true,false
11809,Beating Heart,鼓動するハート,Beating Heart,,Beating Heart,鼓動するハート,,,Beating Heart,鼓動するハート,449,true,false,false,true,false
11810,Your Concert,あなたのコンサート,Your Concert,,Your Concert,あなたのコンサート,,,Your Concert,あなたのコンサート,4500,true,false,false,true,false
11811,Animal Band,アニマルバンド,Animal Band,,Animal Band,アニマルバンド,,,Animal Band,アニマルバンド,2500,true,false,false,true,false
11838,Diamond Gun,ダイヤモンドの銃,Diamond Gun,,Diamond Gun,ダイヤモンドの銃,,,Diamond Gun,ダイヤモンドの銃,5000,true,false,false,true,false
11945,Dream Team,団結,Dream Team,,Dream Team,団結,,,Dream Team,団結,299,true,false,false,true,false
12110,Manifesting,Manifesting,Manifesting,,Manifesting,Manifesting,,,Manifesting,Manifesting,500,false,false,false,true,false
12202,Nice to meet you,初見です,Nice to meet you,,Nice to meet you,初見です,,,Nice to meet you,初見です,1,true,false,false,true,false
12210,Rosie the Rose Bean,バラのビーンのロージー,Rosie the Rose Bean,,Rosie the Rose Bean,バラのビーンのロージー,,,Rosie the Rose Bean,バラのビーンのロージー,399,true,false,false,true,false
12211,Jollie the Joy Bean,楽しいビーンのジョリー,Jollie the Joy Bean,,Jollie the Joy Bean,楽しいビーンのジョリー,,,Jollie the Joy Bean,楽しいビーンのジョリー,399,true,false,false,true,false
12212,Rocky the Rock Bean,ロックビーンのロッキー,Rocky the Rock Bean,,Rocky the Rock Bean,ロックビーンのロッキー,,,Rocky the Rock Bean,ロックビーンのロッキー,399,true,false,false,true,false
12213,Sage the Smart Bean,スマートビーンのセージ,Sage the Smart Bean,,Sage the Smart Bean,スマートビーンのセージ,,,Sage the Smart Bean,スマートビーンのセージ,399,true,false,false,true,false
12238,Support,エール,Support,,Support,エール,,,Support,エール,5,true,false,false,true,false
12290,Glowing Jellyfish,光るクラゲ,Glowing Jellyfish,,Glowing Jellyfish,光るクラゲ,,,Glowing Jellyfish,光るクラゲ,1000,true,false,false,true,false
12316,Balloon Gift Box,バルーンギフトボックス,,,Balloon Gift Box,バルーンギフトボックス,,,Balloon Gift Box,バルーンギフトボックス,100,true,false,false,true,false
12355,Club Cheers,応援クラブ,Club Cheers,,Club Cheers,応援クラブ,,,Club Cheers,応援クラブ,1,true,false,false,true,false
12356,Club Power,団結クラブ,Club Power,,Club Power,団結クラブ,,,Club Power,団結クラブ,9,true,false,false,true,false
12357,Club Victory,クラブ勝利,Club Victory,,Club Victory,クラブ勝利,,,Club Victory,クラブ勝利,99,true,false,false,true,false
12414,Lovely Ride,好きになった,Lovely Ride,,Lovely Ride,好きになった,,,Lovely Ride,好きになった,1600,true,false,false,true,false
12453,Unicorn,ユニコーン,Unicorn,,Unicorn,ユニコーン,,,Unicorn,ユニコーン,2499,true,false,false,true,false
12577,Manifesting,Manifesting,Manifesting,,Manifesting,Manifesting,,,Manifesting,Manifesting,500,false,false,false,true,false
12678,Level-up Sparks,ファンケーキ,Level-up Sparks,,Level-up Sparks,ファンケーキ,,,Level-up Sparks,ファンケーキ,99,true,false,false,true,false
12679,Level-up Spotlight,レベルアップのスポットライト,Level-up Spotlight,,Level-up Spotlight,レベルアップのスポットライト,,,Level-up Spotlight,レベルアップのスポットライト,2999,true,false,false,true,false
12680,Level-up Spectacle,レベルアップの壮観,Level-up Spectacle,,Level-up Spectacle,レベルアップの壮観,,,Level-up Spectacle,レベルアップの壮観,12999,true,false,false,true,false
12852,Level Ship,レベルシップ,Level Ship,,Level Ship,レベルシップ,,,Level Ship,レベルシップ,1500,true,false,false,true,false
12853,Level Ship,レベルシップ,Level Ship,,Level Ship,レベルシップ,,,Level Ship,レベルシップ,21000,true,false,false,true,false
12892,Crocodile,ワニ,Crocodile,,Crocodile,ワニ,,,Crocodile,ワニ,15000,true,false,false,true,false
12898,Udon-nou,うどん脳,Udon-nou,,Udon-nou,うどん脳,,,Udon-nou,うどん脳,10,true,false,false,true,false
12935,Sage's Slash,セージの一攫千金,Sage's Slash,,Sage's Slash,セージの一攫千金,,,Sage's Slash,セージの一攫千金,399,true,false,false,true,false
12944,Dynamic Music,ダイナミックミュージック,Dynamic Music,,Dynamic Music,ダイナミックミュージック,,,Dynamic Music,ダイナミックミュージック,4888,true,false,false,true,false
13032,Autumn Picnic,秋のピクニック,Autumn Picnic,,Autumn Picnic,秋のピクニック,,,Autumn Picnic,秋のピクニック,1300,true,false,false,true,false
13072,Dragon Crown,ドラゴンの冠,Dragon Crown,,Dragon Crown,ドラゴンの冠,,,Dragon Crown,ドラゴンの冠,500,true,false,false,true,false
13073,Butterfly for You,あなたのための蝶,Butterfly for You,,Butterfly for You,あなたのための蝶,,,Butterfly for You,あなたのための蝶,299,true,false,false,true,false
13075,Cheering Crab,応援するカニ,Cheering Crab,,Cheering Crab,応援するカニ,,,Cheering Crab,応援するカニ,199,true,false,false,true,false
13087,Bubble Gum,風船ガム,Bubble Gum,,Bubble Gum,風船ガム,,,Bubble Gum,風船ガム,99,true,false,false,true,false
13189,Im Just a Hamster,ただのハムスターだよ,Im Just a Hamster,,Im Just a Hamster,ただのハムスターだよ,,,Im Just a Hamster,ただのハムスターだよ,499,true,false,false,true,false
13263,Umbrella of Love,ラブシェルター,Umbrella of Love,,Umbrella of Love,ラブシェルター,,,Umbrella of Love,ラブシェルター,1200,true,false,false,true,false
13298,Wink Charm,ウィンクする,Wink Charm,,Wink Charm,ウィンクする,,,Wink Charm,ウィンクする,1,true,false,false,true,false
13300,Heart Gaze,ハートの視線,Heart Gaze,,Heart Gaze,ハートの視線,,,Heart Gaze,ハートの視線,10,true,false,false,true,false
13301,Singing Magic,歌って最高,Singing Magic,,Singing Magic,歌って最高,,,Singing Magic,歌って最高,100,true,false,false,true,false
13302,Sparkle Dance,キラキラダンス,Sparkle Dance,,Sparkle Dance,キラキラダンス,,,Sparkle Dance,キラキラダンス,1000,true,false,false,true,false
13313,Centre Stage,ステージマイク,Centre Stage,,Centre Stage,ステージマイク,,,Centre Stage,ステージマイク,700,true,false,false,true,false
13352,Rose Carriage,バラの馬車,Rose Carriage,,Rose Carriage,バラの馬車,,,Rose Carriage,バラの馬車,25000,true,false,false,true,false
13443,Feather Flock,羽根,Feather Flock,,Feather Flock,羽根,,,Feather Flock,羽根,1000,true,false,false,true,false
13444,Star Map Polaris,星まつり,Star Map Polaris,,Star Map Polaris,星まつり,,,Star Map Polaris,星まつり,500,true,false,false,true,false
13469,Henry,Henry,,,Henry,Henry,,,Henry,Henry,10000,false,false,false,true,false
13521,Seriously,本気,Seriously,,Seriously,本気,,,Seriously,本気,5,true,false,false,true,false
13523,Genius,天才,Genius,,Genius,天才,,,Genius,天才,50,true,false,false,true,false
13538,New Year Protection,おまもり,New Year Protection,,New Year Protection,おまもり,,,New Year Protection,おまもり,5,true,false,false,true,false
13604,Fiery Dragon,ファイアリードラゴン,Fiery Dragon,,Fiery Dragon,ファイアリードラゴン,,,Fiery Dragon,ファイアリードラゴン,4888,true,false,false,true,false
13651,Go Popular,人気アップ,Go Popular,Popular Vote,Go Popular,人気アップ,Popular Vote,,Go Popular,人気アップ,1,true,true,true,true,false
13864,Fukkachan,ふっかちゃん,Fukkachan,,Fukkachan,ふっかちゃん,,,Fukkachan,ふっかちゃん,10,true,false,false,true,false
13987,Feather Mask,羽根のマスク,Feather Mask,,Feather Mask,羽根のマスク,,,Feather Mask,羽根のマスク,300,true,false,false,true,false
13988,Crystal Dreams,クリスタルドリーム,Crystal Dreams,,Crystal Dreams,クリスタルドリーム,,,Crystal Dreams,クリスタルドリーム,400,true,false,false,true,false
